판례일련번호,사건명,사건번호,선고일자,법원명,사건종류명,판례상세링크
116601,도시계획법위반,98도364,1998.04.14,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116601&type=HTML&mobileYn=
116564,물품대금,98다6565,1998.04.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116564&type=HTML&mobileYn=
196350,수표금등,96다8826,1998.04.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196350&type=HTML&mobileYn=
116597,무고,98도150,1998.04.14,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116597&type=HTML&mobileYn=
116598,사기,98도231,1998.04.14,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116598&type=HTML&mobileYn=
196357,상표등록무효,97후1863,1998.04.14,대법원,특허,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196357&type=HTML&mobileYn=
116596,부동산소유권이전등기등에관한특별조치법위반·공정증서원본불실기재·불실기재공정증서원본행사,98도16,1998.04.14,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116596&type=HTML&mobileYn=
196356,사해행위취소등,97다54420,1998.04.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196356&type=HTML&mobileYn=
196354,토지소유권이전등기,97다44089,1998.04.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196354&type=HTML&mobileYn=
196351,소유권보존등기말소,96다39011,1998.04.14,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196351&type=HTML&mobileYn=
116595,위증·위증교사·사기,97도3340,1998.04.14,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116595&type=HTML&mobileYn=
116600,강도상해,98도356,1998.04.14,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116600&type=HTML&mobileYn=
238801,항소장각하명령,98마474,1998.04.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=238801&type=HTML&mobileYn=
196361,과태료처분신청각하,98마413,1998.04.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196361&type=HTML&mobileYn=
196386,양도소득세부과처분취소,98두1161,1998.04.10,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196386&type=HTML&mobileYn=
196380,농지조성비등부과처분취소,97누256,1998.04.10,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196380&type=HTML&mobileYn=
196385,양도소득세등부과처분취소,98두908,1998.04.10,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196385&type=HTML&mobileYn=
116589,뇌물수수,97도3234,1998.04.10,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116589&type=HTML&mobileYn=
196365,소유권이전등기등,97다20571,1998.04.10,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196365&type=HTML&mobileYn=
196374,소유권이전등기,97다56495,1998.04.10,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196374&type=HTML&mobileYn=
196373,양수금,97다55720,1998.04.10,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196373&type=HTML&mobileYn=
196382,유족보상일시금및장의비부지급처분취소,98두557,1998.04.10,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196382&type=HTML&mobileYn=
116594,존속상해,98도549,1998.04.10,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116594&type=HTML&mobileYn=
196368,주주총회결의취소,97다50619,1998.04.10,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196368&type=HTML&mobileYn=
116588,횡령,97도3057,1998.04.10,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116588&type=HTML&mobileYn=
116572,택지초과소유부담금부과처분취소,97누11270,1998.04.10,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116572&type=HTML&mobileYn=
196372,구상금,97다55478,1998.04.10,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196372&type=HTML&mobileYn=
196376,부당이득금,97다58552,1998.04.10,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196376&type=HTML&mobileYn=
192040,이혼및위자료등,96므1434,1998.04.10,대법원,가사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=192040&type=HTML&mobileYn=
192041,수질환경보전법위반,97도2674,1998.04.10,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=192041&type=HTML&mobileYn=
196362,소유권이전등기말소등,96다52359,1998.04.10,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196362&type=HTML&mobileYn=
196369,손해배상(기),97다52103,1998.04.10,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196369&type=HTML&mobileYn=
196370,소유권이전등기,97다52936,1998.04.10,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196370&type=HTML&mobileYn=
196364,소유권이전등기말소등,97다4005,1998.04.10,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196364&type=HTML&mobileYn=
196366,배당이의,97다28216,1998.04.10,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196366&type=HTML&mobileYn=
196378,전세보증금반환,98다3276,1998.04.10,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196378&type=HTML&mobileYn=
196363,위헌제청신청,97카기24,1998.04.10,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196363&type=HTML&mobileYn=
116578,관세등부과처분취소,97누6711,1998.04.10,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116578&type=HTML&mobileYn=
116579,법인세부과처분취소,97누7691,1998.04.10,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116579&type=HTML&mobileYn=
196367,채무부존재확인청구,97다47255,1998.04.10,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196367&type=HTML&mobileYn=
196377,소유권이전등기,98다703,1998.04.10,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196377&type=HTML&mobileYn=
116590,성폭력범죄의처벌및피해자보호등에관한법률위반(장애인에대한준강간등),97도3392,1998.04.10,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116590&type=HTML&mobileYn=
116593,특정범죄가중처벌등에관한법률위반(도주차량)·도로교통법위반,98도297,1998.04.10,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116593&type=HTML&mobileYn=
116542,손해배상(자),97다39537,1998.04.10,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116542&type=HTML&mobileYn=
196379,권리범위확인,96후1040,1998.04.10,대법원,특허,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196379&type=HTML&mobileYn=
116591,"국가보안법위반(간첩·잠입, 탈출·회합, 통신등·금품수수){일부 인정된 죄명 : 국가보안법위반(회합, 통신등)}",98도82,1998.04.10,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116591&type=HTML&mobileYn=
196375,토지인도등,97다56822,1998.04.10,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196375&type=HTML&mobileYn=
196371,소유권이전등기말소등,97다54345,1998.04.10,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196371&type=HTML&mobileYn=
116592,살인미수·특수공무집행방해치상(인정된 죄명 : 폭력행위등처벌에관한법률위반)·공용물건손상·공갈·사기·상해·사문서위조·향정신성의약품관리법위반·폭력행위등처벌에관한법률위반·관세법위반·도로교통법위반·살인음모·보호감호,98도164,1998.04.10,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116592&type=HTML&mobileYn=
196384,과징금부과처분취소,98두2270,1998.04.10,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196384&type=HTML&mobileYn=
116581,법인세부과처분취소,98두328,1998.04.10,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116581&type=HTML&mobileYn=
116586,관세법위반,97도58,1998.04.10,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116586&type=HTML&mobileYn=
116580,토지초과이득세부과처분취소,97누20397,1998.04.10,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116580&type=HTML&mobileYn=
196383,폐수방류배출부과금부과처분취소,98두1406,1998.04.10,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196383&type=HTML&mobileYn=
196381,택지초과소유부담금부과처분취소,97누12174,1998.04.10,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196381&type=HTML&mobileYn=
120579,청구이의,97나8706,1998.04.09,광주지방법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=120579&type=HTML&mobileYn=
116602,소송비용액확정,97마832,1998.04.09,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116602&type=HTML&mobileYn=
196387,등기공무원처분에대한이의,98마40,1998.04.09,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196387&type=HTML&mobileYn=
120657,토지초과이득세부과처분취소,96구36625,1998.04.08,서울고등법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=120657&type=HTML&mobileYn=
120600,소유권이전등기말소,97가합91172,1998.04.03,서울지방법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=120600&type=HTML&mobileYn=
120801,전당포영업법위반,97고단2515,1998.04.03,울산지방법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=120801&type=HTML&mobileYn=
120599,손해배상(기),97가합2440,1998.04.03,대전지방법원홍성지원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=120599&type=HTML&mobileYn=
222191,구상금,97나41713,1998.04.02,서울지방법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=222191&type=HTML&mobileYn=
120624,구상금,97가합20022,1998.04.01,서울지방법원남부지원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=120624&type=HTML&mobileYn=
222085,감금,97노489,1998.04.01,제주지방법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=222085&type=HTML&mobileYn=
120587,손해배상(기),97가합19461,1998.04.01,인천지방법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=120587&type=HTML&mobileYn=
120604,회계장부등열람및등사청구,97가합68790,1998.04.01,서울지방법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=120604&type=HTML&mobileYn=
120614,낙찰불허결정,98라67,1998.03.30,부산지방법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=120614&type=HTML&mobileYn=
116534,국가보안법위반(찬양·고무등)·노동쟁의조정법위반,97도3395,1998.03.27,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116534&type=HTML&mobileYn=
116535,사기,98도30,1998.03.27,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116535&type=HTML&mobileYn=
196395,불공정거래행위시정명령등취소,96누18489,1998.03.27,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196395&type=HTML&mobileYn=
196403,증여세부과처분취소,97누20090,1998.03.27,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196403&type=HTML&mobileYn=
116533,특정범죄가중처벌등에관한법률위반{관세(인정된 죄명 : 관세법위반)},97도3119,1998.03.27,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116533&type=HTML&mobileYn=
116536,유가증권위조·위조유가증권행사·사기·부정수표단속법위반,98도253,1998.03.27,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116536&type=HTML&mobileYn=
116509,손해배상(기),97다56761,1998.03.27,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116509&type=HTML&mobileYn=
196389,건물철거등,96다34283,1998.03.27,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196389&type=HTML&mobileYn=
196407,소유권이전등기,97다56655,1998.03.27,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196407&type=HTML&mobileYn=
196392,매매대금반환등,97다36996,1998.03.27,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196392&type=HTML&mobileYn=
196406,토지소유권이전등기말소,97다55126,1998.03.27,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196406&type=HTML&mobileYn=
116532,특정범죄가중처벌등에관한법률위반(도주차량),97도3079,1998.03.27,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116532&type=HTML&mobileYn=
196405,지분이전등기,97다53823,1998.03.27,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196405&type=HTML&mobileYn=
196390,기타(금전),97다32680,1998.03.27,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196390&type=HTML&mobileYn=
120594,손해배상(기),97나29686,1998.03.27,서울고등법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=120594&type=HTML&mobileYn=
116496,위탁금반환,97다19687,1998.03.27,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116496&type=HTML&mobileYn=
116502,보험금,97다48753,1998.03.27,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116502&type=HTML&mobileYn=
128054,퇴직금,97다49732,1998.03.27,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=128054&type=HTML&mobileYn=
196402,양도소득세부과처분취소,97누8915,1998.03.27,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196402&type=HTML&mobileYn=
116497,보험금,97다27039,1998.03.27,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116497&type=HTML&mobileYn=
116503,구상금,97다48982,1998.03.27,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116503&type=HTML&mobileYn=
196398,영업금지처분취소,97누19540,1998.03.27,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196398&type=HTML&mobileYn=
196388,소유권이전등기말소등,96다10522,1998.03.27,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196388&type=HTML&mobileYn=
196399,자동차운전면허취소처분취소,97누20755,1998.03.27,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196399&type=HTML&mobileYn=
196393,상표등록취소,97후1115,1998.03.27,대법원,특허,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196393&type=HTML&mobileYn=
196401,부가가치세부과처분취소,97누3224,1998.03.27,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196401&type=HTML&mobileYn=
196394,토지수용재결처분취소등,96누16001,1998.03.27,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196394&type=HTML&mobileYn=
196397,이주비지급절차이행,97누17094,1998.03.27,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196397&type=HTML&mobileYn=
116515,시정명령처분취소등,96누5636,1998.03.27,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116515&type=HTML&mobileYn=
196404,소유권이전등기,97다39766,1998.03.27,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196404&type=HTML&mobileYn=
116494,손해배상(자),97다6308,1998.03.27,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116494&type=HTML&mobileYn=
196400,종합소득세부과처분취소,96누14074,1998.03.27,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196400&type=HTML&mobileYn=
116493,소유권보존등기말소,96다37398,1998.03.27,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116493&type=HTML&mobileYn=
196391,근저당권설정등기말소,97다34709,1998.03.27,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196391&type=HTML&mobileYn=
116505,손해배상(기),97다50855,1998.03.27,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116505&type=HTML&mobileYn=
196396,석유판매업불허가처분취소,96누19772,1998.03.27,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196396&type=HTML&mobileYn=
116521,자동차운전면허취소처분취소,97누20236,1998.03.27,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116521&type=HTML&mobileYn=
120589,제,97가합22368,1998.03.26,인천지방법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=120589&type=HTML&mobileYn=
120662,인사발령처분취소,97구6200,1998.03.26,서울고등법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=120662&type=HTML&mobileYn=
222059,요양불승인처분취소,97구41471,1998.03.26,서울고등법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=222059&type=HTML&mobileYn=
120612,토지소유권이전등기,97재나46,1998.03.26,부산지방법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=120612&type=HTML&mobileYn=
116531,"특정경제범죄가중처벌등에관한법률위반{(재산국외도피), 예비적 죄명 : 외국환관리법위반}",97도1716,1998.03.26,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116531&type=HTML&mobileYn=
120578,예탁금반환등,97나4129,1998.03.25,대구고등법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=120578&type=HTML&mobileYn=
116490,책임제한절차개시,97마2758,1998.03.25,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116490&type=HTML&mobileYn=
196414,산재보험료부과처분무효확인등,96누17059,1998.03.24,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196414&type=HTML&mobileYn=
196412,분회장지위에있지아니함의확인,97다58446,1998.03.24,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196412&type=HTML&mobileYn=
196415,자동차운전면허취소처분취소,98두1031,1998.03.24,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196415&type=HTML&mobileYn=
196416,제2차납세의무자지정처분취소,95누15704,1998.03.24,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196416&type=HTML&mobileYn=
116530,특정범죄가중처벌등에관한법률위반(조세),97도3368,1998.03.24,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116530&type=HTML&mobileYn=
116529,무고·명예훼손,97도2956,1998.03.24,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116529&type=HTML&mobileYn=
196411,근저당권설정등기말소,97다56242,1998.03.24,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196411&type=HTML&mobileYn=
196413,개별토지가격결정처분취소,96누6851,1998.03.24,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196413&type=HTML&mobileYn=
196410,손해배상(기),97다55621,1998.03.24,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196410&type=HTML&mobileYn=
116485,보험금,96다38391,1998.03.24,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116485&type=HTML&mobileYn=
116486,토지소유권이전등기,97다32833,1998.03.24,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116486&type=HTML&mobileYn=
116512,부당노동행위구제재심판정취소,96누16070,1998.03.24,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116512&type=HTML&mobileYn=
196417,종합소득세등부과처분취소,97누9895,1998.03.24,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196417&type=HTML&mobileYn=
196408,소유권이전등기말소,95다6885,1998.03.24,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196408&type=HTML&mobileYn=
196409,임금등,96다24699,1998.03.24,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196409&type=HTML&mobileYn=
222049,유족보상일시금및장의비부지급처분취소,97구13124,1998.03.19,서울고등법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=222049&type=HTML&mobileYn=
71160,공사대금,97나9260,1998.03.19,부산고등법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=71160&type=HTML&mobileYn=
120638,유족보상금지급부결처분취소,96구21241,1998.03.19,서울고등법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=120638&type=HTML&mobileYn=
120671,"성폭력범죄의처벌및피해자보호등에관한법률위반(특수강간 등),폭력행위등처벌에관한법률위반,청소년보호법위반,식품위생법위반",98노97,1998.03.18,서울고등법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=120671&type=HTML&mobileYn=
196418,채권압류및추심,97마966,1998.03.16,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196418&type=HTML&mobileYn=
68301,특허무효,97후983,1998.03.13,대법원,특허,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=68301&type=HTML&mobileYn=
196441,양도소득세부과처분취소,96누6059,1998.03.13,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196441&type=HTML&mobileYn=
196443,공매처분취소,97누8236,1998.03.13,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196443&type=HTML&mobileYn=
116439,대여금,97다52493,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116439&type=HTML&mobileYn=
196436,약정금,98재다53,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196436&type=HTML&mobileYn=
196438,이주대책대상자제외처분취소,96누15251,1998.03.13,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196438&type=HTML&mobileYn=
196424,퇴직금,97다25095,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196424&type=HTML&mobileYn=
116477,존속폭행치사,98도159,1998.03.13,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116477&type=HTML&mobileYn=
196420,점포명도등·소유권이전등기말소,95다48599,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196420&type=HTML&mobileYn=
196419,공사대금,95다30345,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196419&type=HTML&mobileYn=
196427,소유권이전등기말소등,97다51506,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196427&type=HTML&mobileYn=
196422,손해배상(기),97다6919,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196422&type=HTML&mobileYn=
196439,노동조합설립신고사항변경신고서반려처분취소,97누19830,1998.03.13,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196439&type=HTML&mobileYn=
116441,공사대금,97다54376,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116441&type=HTML&mobileYn=
196426,전부금,97다47514,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196426&type=HTML&mobileYn=
196445,종합소득세부과처분취소,97누20748,1998.03.13,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196445&type=HTML&mobileYn=
116466,법인세등부과처분취소,97누2641,1998.03.13,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116466&type=HTML&mobileYn=
196440,개인택시운송사업면허제외처분취소,98두1321,1998.03.13,대법원,일반행정,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196440&type=HTML&mobileYn=
196423,구상금,97다22089,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196423&type=HTML&mobileYn=
116432,손해배상(기),97다34112,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116432&type=HTML&mobileYn=
116468,부가가치세부과처분취소,97누17469,1998.03.13,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116468&type=HTML&mobileYn=
196434,부당이득금,97다56167,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196434&type=HTML&mobileYn=
196442,종합소득세부과처분취소,97누1853,1998.03.13,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196442&type=HTML&mobileYn=
196432,신용장대금,97다54017,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196432&type=HTML&mobileYn=
120626,배당이의,97나47193,1998.03.13,서울지방법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=120626&type=HTML&mobileYn=
116436,보증금,97다46030,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116436&type=HTML&mobileYn=
196425,소유권이전등기,97다41868,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196425&type=HTML&mobileYn=
116435,채무부존재확인,97다45259,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116435&type=HTML&mobileYn=
196433,소유권이전등기,97다55447,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196433&type=HTML&mobileYn=
196437,약속어음금,98다1157,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196437&type=HTML&mobileYn=
196429,매매대금,97다54604,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196429&type=HTML&mobileYn=
196431,공제금,97다52622,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196431&type=HTML&mobileYn=
196435,계금,97다57191,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196435&type=HTML&mobileYn=
196444,양도소득세부과처분취소,97누19199,1998.03.13,대법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196444&type=HTML&mobileYn=
196430,소유권이전등기,97다50169,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196430&type=HTML&mobileYn=
116476,국가보안법위반,95도117,1998.03.13,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116476&type=HTML&mobileYn=
196421,퇴직금,95다55733,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196421&type=HTML&mobileYn=
196428,소유권이전등기,97다54253,1998.03.13,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196428&type=HTML&mobileYn=
196446,낙찰허가,98마206,1998.03.12,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196446&type=HTML&mobileYn=
196447,분묘파손금지가처분기각에대한항고,98마104,1998.03.11,대법원,민사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=196447&type=HTML&mobileYn=
71158,증여세등부과처분취소,97구11683,1998.03.11,부산고등법원,세무,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=71158&type=HTML&mobileYn=
116475,부정수표단속법위반·사기,98도180,1998.03.10,대법원,형사,/DRF/lawService.do?OC=younwjdtjr&target=prec&ID=116475&type=HTML&mobileYn=
